new_id, prob
38186, 2
38189, 1
38194, 1
38195, 1
38202, 1
38205, 2
38207, 2
38208, 1
38209, 1
38211, 1
38213, 1
38214, 2
38215, 1
38216, 2
38219, 2
38220, 1
38221, 1
38225, 2
38228, 1
38232, 1
38233, 2
38234, 2
38235, 1
38236, 1
38237, 2
38241, 2
38244, 2
38246, 1
38250, 2
38252, 1
38253, 1
38256, 2
38257, 1
38258, 1
38259, 2
38261, 1
38262, 2
38263, 1
38264, 1
38265, 1
38267, 1
38269, 2
38270, 2
38273, 1
38275, 2
38278, 2
38279, 1
38280, 2
38282, 2
38283, 1
38288, 1
38289, 2
38293, 1
38297, 2
38299, 2
38302, 2
38303, 2
38304, 1
38305, 1
38309, 2
38314, 2
38316, 2
38317, 2
38319, 1
38320, 2
38321, 2
38322, 2
38323, 2
38324, 2
38325, 2
38326, 2
38328, 1
38330, 2
38331, 2
38335, 1
38336, 2
38338, 1
38339, 2
38341, 2
38343, 1
38344, 2
38347, 1
38349, 1
38351, 2
38352, 2
38353, 1
38357, 1
38358, 2
38360, 1
38363, 1
38364, 1
38368, 2
38369, 1
38371, 2
38372, 2
38373, 2
38375, 2
38376, 2
38377, 2
38381, 2
38383, 2
38384, 2
38385, 1
38388, 1
38389, 2
38390, 1
38391, 2
38392, 2
38395, 2
38396, 2
38397, 2
38405, 1
38406, 1
38409, 2
38410, 1
38412, 2
38414, 1
38418, 1
38419, 2
38420, 1
38421, 2
38424, 1
38425, 2
38426, 1
38429, 1
38431, 1
38432, 1
38433, 2
38434, 1
38435, 2
38437, 2
38440, 2
38441, 2
38442, 1
38443, 1
38444, 1
38446, 2
38447, 2
38449, 2
38451, 1
38454, 1
38458, 1
38463, 2
38465, 1
38466, 1
38467, 2
38468, 2
38469, 2
38471, 2
38472, 2
38473, 1
38474, 2
38479, 1
38481, 2
38482, 1
38483, 2
38486, 2
38487, 1
38489, 2
38490, 2
38495, 2
38496, 2
38497, 1
38500, 2
38501, 2
38505, 2
38506, 1
38507, 2
38512, 1
38516, 1
38517, 2
38518, 2
38521, 1
38522, 2
38524, 2
38526, 1
38527, 1
38530, 1
38531, 1
38534, 2
38540, 2
38542, 1
38544, 1
38547, 2
38549, 1
38551, 2
38552, 2
38553, 1
38554, 1
38557, 1
38558, 2
38559, 1
38560, 1
38562, 1
38563, 2
38570, 1
38572, 1
38573, 2
38574, 2
38575, 2
38577, 1
38579, 2
38581, 2
38584, 2
38585, 1
38586, 2
38587, 1
38588, 2
38591, 2
38592, 2
38596, 1
38598, 2
38606, 2
38607, 1
38608, 2
38609, 2
38612, 2
38615, 2
38617, 2
38618, 1
38623, 2
38624, 2
38625, 2
38626, 2
38629, 2
38631, 2
38633, 1
38635, 2
38637, 1
38641, 1
38642, 1
38643, 2
38647, 1
38650, 1
38652, 2
38656, 2
38657, 1
38659, 1
38660, 2
38662, 2
38664, 1
38666, 2
38668, 2
38669, 2
38671, 1
38672, 1
38673, 2
38681, 1
38682, 1
38683, 2
38686, 1
38688, 2
38689, 1
38690, 1
38695, 1
38701, 1
38704, 2
38709, 1
38711, 1
38716, 1
38718, 1
38721, 2
38723, 1
38724, 1
38727, 1
38728, 2
38730, 1
38732, 1
38733, 1
38736, 2
38740, 1
38741, 2
38742, 1
38747, 1
38748, 1
38749, 2
38750, 1
38751, 1
38752, 1
38753, 2
38755, 2
38757, 1
38758, 2
38761, 1
38765, 1
38767, 2
38768, 1
38769, 1
38771, 2
38772, 1
38773, 2
38774, 2
38777, 2
38778, 2
38780, 1
38781, 2
38784, 2
38790, 1
38793, 2
38799, 1
38803, 2
38804, 1
38807, 1
38808, 2
38811, 2
38812, 2
38815, 2
38816, 2
38817, 2
38818, 2
38820, 1
38822, 1
38823, 1
38824, 2
38826, 2
38829, 2
38830, 1
38832, 2
38833, 1
38834, 2
38837, 2
38839, 2
38840, 2
38841, 2
38842, 1
38843, 2
38844, 2
38845, 2
38847, 1
38848, 2
38850, 1
38851, 1
38855, 1
38856, 2
38858, 2
38861, 2
38862, 1
38863, 2
38868, 2
38869, 2
38873, 2
38874, 1
38875, 1
38877, 1
38878, 1
38881, 2
38885, 2
38887, 1
38889, 2
38890, 2
38893, 2
38894, 2
38897, 2
38903, 2
38908, 2
38909, 2
38913, 1
38914, 1
38915, 1
38916, 1
38917, 2
38920, 1
38921, 2
38922, 1
38923, 1
38924, 1
38927, 1
38930, 2
38931, 1
38933, 1
38935, 2
38936, 1
38940, 1
38941, 2
38943, 1
38944, 2
38946, 2
38947, 2
38950, 2
38952, 1
38956, 2
38958, 1
38960, 1
38961, 2
38962, 2
38971, 2
38972, 1
38973, 2
38975, 2
38976, 2
38977, 2
38978, 1
38979, 1
38980, 2
38984, 2
38987, 2
38992, 1
38993, 2
38995, 2
38996, 1
38999, 2
39000, 2
39002, 1
39004, 1
39008, 2
39013, 1
39015, 2
39017, 2
39018, 2
39021, 2
39022, 1
39024, 1
39028, 1
39030, 1
39031, 2
39035, 2
39037, 2
39039, 1
39040, 1
39042, 1
39043, 1
39045, 2
39046, 2
39047, 2
39050, 2
39052, 1
39054, 1
39055, 1
39056, 1
39057, 1
39059, 2
39060, 1
39062, 2
39063, 2
39065, 2
39067, 2
39070, 2
39074, 1
39078, 1
39079, 1
39080, 1
39082, 1
39083, 2
39085, 1
39086, 2
39090, 1
39093, 1
39094, 2
39096, 2
39097, 2
39098, 2
39099, 2
39100, 1
39109, 2
39111, 2
39113, 1
39119, 2
39123, 2
39124, 1
39126, 2
39127, 2
39132, 1
39133, 1
39134, 2
39135, 2
39136, 1
39141, 1
39143, 1
39148, 1
39149, 2
39151, 2
39152, 1
39156, 2
39157, 1
39159, 2
39161, 2
39177, 2
39179, 1
39180, 2
39181, 1
39187, 2
39189, 1
39191, 1
39193, 2
39194, 2
39196, 2
39197, 1
39198, 2
39199, 2
39201, 1
39205, 2
39207, 2
39208, 1
39215, 2
39216, 1
39217, 1
39219, 1
39220, 1
39221, 2
39224, 2
39226, 2
39229, 2
39230, 1
39233, 1
39237, 2
39238, 1
39242, 2
39243, 2
39244, 2
39247, 1
39248, 2
39250, 2
39254, 1
39256, 2
39257, 2
39262, 1
39265, 2
39266, 1
39267, 2
39268, 1
39273, 1
39274, 1
39275, 2
39277, 2
39279, 2
39280, 2
39281, 2
39282, 2
39285, 1
39286, 2
39287, 2
39290, 2
39292, 1
39294, 1
39295, 2
39297, 2
39299, 1
39300, 2
39302, 2
39303, 1
39304, 1
39305, 2
39306, 2
39308, 1
39309, 2
39310, 1
39312, 2
39316, 2
39319, 1
39320, 1
39321, 2
39323, 1
39324, 2
39327, 2
39329, 1
39333, 1
39339, 2
39340, 1
39341, 2
39342, 2
39343, 1
39346, 2
39347, 2
39348, 2
39349, 2
39350, 2
39352, 1
39353, 2
39354, 2
39356, 2
39358, 1
39359, 2
39362, 2
39363, 1
39364, 1
39366, 2
39367, 1
39368, 1
39369, 1
39371, 1
39376, 1
39377, 2
39378, 2
39379, 1
39380, 2
39381, 1
39383, 1
39385, 2
39387, 2
39390, 2
39394, 2
39395, 2
39397, 2
39399, 1
39403, 1
39405, 2
39406, 2
39408, 1
39409, 2
39413, 2
39415, 1
39418, 2
39419, 2
39424, 2
39425, 1
39426, 2
39427, 2
39429, 2
39435, 1
39439, 2
39442, 1
39443, 2
39444, 1
39445, 1
39449, 2
39451, 2
39452, 2
39453, 2
39455, 1
39461, 1
39463, 2
39464, 1
39465, 1
39466, 2
39467, 1
39470, 2
39475, 2
39476, 1
39478, 2
39479, 2
39481, 2
39485, 2
39486, 1
39489, 2
39491, 2
39492, 2
39493, 1
39494, 1
39495, 1
39499, 2
39500, 2
39502, 1
39503, 2
39504, 2
39506, 2
39508, 1
39510, 2
39511, 1
39512, 2
39514, 2
39515, 1
39516, 2
39517, 1
39518, 1
39519, 2
39522, 2
39525, 1
39526, 1
39527, 2
39529, 1
39533, 2
39535, 2
39537, 2
39538, 1
39539, 2
39540, 1
39541, 2
39543, 2
39544, 2
39545, 2
39546, 2
39547, 1
39549, 1
39550, 1
39552, 2
39553, 2
39554, 1
39557, 1
39561, 1
39563, 1
39564, 2
39565, 2
39567, 1
39568, 2
39569, 2
39570, 2
39574, 1
39575, 1
39576, 2
39580, 2
39582, 1
39586, 1
39591, 1
39594, 2
39595, 1
39597, 1
39599, 2
39601, 1
39602, 2
39603, 1
39604, 1
39606, 2
39607, 1
39610, 2
39611, 1
39615, 2
39618, 2
39619, 1
39622, 2
39623, 2
39627, 2
39631, 1
39633, 1
39634, 2
39635, 1
39637, 2
39640, 1
39641, 1
39643, 1
39647, 2
39648, 1
39650, 2
39651, 2
39653, 1
39656, 1
39657, 2
39659, 2
39660, 1
39661, 2
39662, 1
39665, 2
39666, 2
39668, 2
39669, 2
39674, 1
39675, 2
39676, 2
39678, 2
39680, 1
39681, 1
39683, 1
39685, 2
39688, 1
39689, 1
39690, 1
39691, 1
39693, 1
39695, 2
39696, 2
39697, 2
39698, 2
39700, 1
39701, 2
39703, 2
39705, 2
39706, 2
39707, 2
39709, 1
39710, 1
39714, 1
39715, 1
39716, 2
39717, 2
39718, 1
39721, 1
39724, 1
39725, 2
39726, 1
39729, 2
39730, 2
39735, 1
39736, 1
39739, 1
39741, 1
39742, 1
39747, 2
39750, 1
39752, 1
39754, 1
39758, 2
39761, 1
39763, 1
39766, 1
39767, 1
39769, 2
39770, 1
39771, 1
39772, 1
39774, 2
39775, 2
39779, 2
39781, 2
39782, 2
39783, 2
39787, 1
39788, 2
39789, 1
39790, 1
39792, 1
39793, 2
39794, 2
39795, 2
39798, 2
39799, 2
39800, 2
39804, 1
39805, 1
39807, 1
39811, 1
39813, 2
39815, 2
39817, 2
39818, 1
39820, 1
39821, 1
39823, 1
39824, 1
39825, 1
39828, 2
39832, 2
39833, 1
39836, 1
39840, 1
39841, 1
39842, 1
39843, 1
39845, 1
39846, 1
39850, 2
39851, 2
39854, 1
39856, 1
39859, 2
39860, 2
39864, 1
39865, 1
39866, 1
39868, 1
39871, 1
39878, 2
39884, 2
39885, 1
39886, 2
39889, 2
39890, 1
39891, 2
39893, 1
39896, 1
39897, 2
39898, 1
39901, 1
39904, 1
39906, 2
39907, 1
39909, 2
39910, 2
39911, 2
39912, 1
39913, 2
39914, 1
39915, 2
39919, 2
39920, 1
39922, 1
39924, 2
39925, 2
39926, 1
39928, 2
39929, 2
39931, 2
39933, 2
39934, 1
39937, 2
39938, 2
39939, 1
39940, 2
39941, 2
39942, 2
39945, 1
39947, 2
39950, 2
39952, 2
39956, 1
39958, 2
39962, 1
39963, 2
39966, 2
39967, 2
39973, 1
39974, 2
39975, 1
39976, 1
39980, 1
39983, 2
39985, 2
39987, 2
39993, 2
39998, 2
39999, 2
40001, 2
40002, 1
40004, 2
40006, 2
40007, 1
40009, 2
40010, 2
40014, 1
40019, 1
40020, 1
40021, 1
40027, 1
40030, 2
40031, 1
40032, 1
40034, 1
40036, 2
40040, 2
40041, 2
40043, 2
40047, 1
40052, 2
40054, 1
40056, 2
40059, 1
40060, 1
40065, 2
40069, 2
40072, 1
40073, 2
40075, 2
40076, 2
40079, 2
40084, 1
40085, 2
40086, 1
40088, 1
40090, 1
40091, 2
40092, 1
40095, 1
40097, 1
40098, 2
40099, 2
40100, 1
40103, 1
40104, 1
40108, 1
40109, 2
40112, 2
40113, 1
40114, 1
40116, 2
40117, 1
40118, 2
40124, 1
40126, 1
40128, 1
40129, 1
40130, 2
40132, 2
40134, 2
40135, 2
40139, 1
40142, 1
40143, 2
40148, 1
40150, 1
40151, 1
40152, 2
40153, 1
40158, 1
40159, 1
40160, 2
40162, 1
40163, 2
40166, 1
40168, 1
40169, 2
40171, 2
40176, 2
40177, 2
40178, 1
40180, 2
40184, 1
40185, 1
40187, 1
40190, 2
40193, 1
40194, 2
40195, 2
40196, 1
40197, 1
40201, 2
40203, 1
40204, 1
40205, 1
40206, 1
40208, 2
40209, 1
40210, 1
40215, 1
40222, 1
40224, 2
40225, 2
40226, 2
40228, 2
40233, 1
40234, 2
40236, 1
40237, 1
40240, 2
40241, 2
40242, 1
40244, 2
40245, 2
40247, 2
40248, 2
40251, 2
40252, 2
40253, 1
40255, 2
40256, 1
40258, 1
40259, 1
40261, 1
40264, 2
40265, 1
40269, 1
40270, 2
40271, 2
40272, 2
40273, 2
40274, 2
40275, 2
40279, 1
40280, 1
40282, 1
40283, 1
40285, 2
40288, 2
40292, 2
40295, 2
40296, 1
40297, 1
40298, 1
40300, 1
40301, 2
40302, 1
40304, 2
40305, 2
40307, 2
40308, 2
40310, 2
40312, 2
40313, 2
40316, 2
40317, 1
40320, 2
40322, 2
40324, 1
40325, 1
40330, 2
40331, 1
40332, 2
40337, 1
40342, 1
40343, 2
40345, 2
40346, 1
40347, 1
40349, 2
40356, 2
40361, 2
40362, 1
40365, 2
40366, 2
40367, 2
40368, 2
40370, 1
40374, 2
40376, 1
40377, 1
40383, 1
40384, 2
40390, 1
40392, 2
40395, 1
40396, 1
40397, 1
40398, 1
40400, 2
40402, 1
40404, 2
40405, 2
40406, 1
40407, 1
40411, 1
40413, 2
40414, 1
40417, 2
40422, 2
40425, 1
40427, 1
40428, 1
40429, 2
40431, 2
40432, 2
40433, 2
40436, 1
40438, 1
40439, 2
40442, 1
40445, 1
40448, 2
40450, 2
40451, 2
40453, 1
40455, 1
40458, 2
40459, 1
40460, 2
40461, 2
40462, 2
40463, 2
40465, 1
40469, 1
40470, 1
40472, 1
40474, 2
40475, 2
40476, 1
40478, 2
40481, 1
40482, 1
40484, 2
40485, 2
40488, 1
40489, 2
40490, 2
40492, 1
40493, 2
40494, 2
40498, 2
40499, 2
40500, 1
40501, 2
40506, 1
40507, 1
40510, 1
40511, 2
40512, 2
40514, 2
40518, 1
40519, 1
40521, 2
40527, 1
40528, 1
40529, 2
40530, 2
40531, 2
40532, 1
40535, 1
40536, 1
40538, 2
40541, 2
40542, 1
40543, 1
40544, 2
40545, 1
40546, 2
40547, 1
40548, 2
40550, 1
40551, 2
40552, 2
40553, 2
40555, 1
40556, 2
40557, 1
40558, 2
40560, 2
40561, 2
40562, 2
40565, 1
40566, 2
40573, 2
40578, 1
40583, 1
40585, 2
40586, 2
40587, 2
40588, 2
40590, 1
40592, 1
40593, 2
40594, 2
40595, 1
40596, 1
40597, 2
40598, 2
40601, 2
40603, 1
40604, 2
40605, 1
40607, 2
40610, 1
40614, 2
40615, 1
40618, 2
40619, 1
40621, 2
40623, 2
40627, 1
40628, 1
40629, 2
40630, 2
40632, 1
40638, 2
40639, 1
40640, 2
40642, 2
40643, 2
40645, 1
40652, 2
40653, 2
40654, 1
40656, 1
40659, 2
40660, 2
40662, 1
40664, 2
40665, 2
40667, 1
40671, 1
40674, 2
40680, 1
40682, 1
40684, 2
40685, 2
40686, 1
40687, 2
40690, 2
40694, 2
40696, 2
40698, 1
40699, 2
40700, 1
40701, 2
40702, 2
40703, 2
40704, 1
40705, 2
40707, 1
40709, 1
40710, 2
40711, 2
40713, 1
40714, 2
40715, 1
40716, 2
40718, 1
40719, 2
40720, 2
40721, 1
40725, 2
40727, 2
40728, 2
40729, 1
40731, 1
40732, 2
40742, 1
40744, 1
40746, 2
40748, 1
40750, 2
40751, 2
40756, 2
40757, 2
40758, 2
40759, 2
40760, 2
40761, 2
40764, 2
40765, 1
40769, 2
40770, 2
40778, 2
40779, 1
40781, 1
40782, 2
40783, 2
40785, 2
40786, 2
40791, 1
40793, 1
40794, 2
40795, 2
40796, 1
40797, 1
40798, 1
40799, 1
40800, 2
40801, 2
40802, 1
40805, 2
40806, 1
40807, 1
40808, 2
40809, 2
40812, 1
40813, 1
40815, 1
40821, 2
40825, 2
40827, 2
40828, 2
40829, 2
40832, 1
40836, 1
40838, 1
40841, 2
40844, 1
40847, 1
40853, 2
40854, 1
40855, 1
40856, 2
40859, 2
40862, 2
40863, 1
40865, 2
40870, 1
40871, 1
40874, 1
40875, 2
40876, 1
40877, 2
40880, 2
40886, 1
40893, 2
40897, 1
40898, 1
40899, 2
40901, 1
40902, 1
40905, 1
40912, 2
40913, 1
40914, 2
40917, 1
40918, 2
40920, 2
40921, 2
40922, 1
40923, 1
40924, 2
40925, 1
40927, 1
40931, 1
40932, 1
40933, 1
40934, 2
40935, 2
40937, 2
40938, 1
40939, 1
40941, 1
40944, 2
40945, 1
40946, 1
40947, 2
40949, 1
40950, 2
40952, 1
40953, 2
40956, 1
40957, 1
40959, 1
40960, 2
40961, 1
40962, 1
40966, 2
40968, 2
40969, 2
40970, 2
40971, 2
40976, 1
40977, 2
40980, 1
40981, 1
40982, 2
40983, 1
40984, 2
40988, 2
40994, 1
40995, 1
40996, 1
40998, 2
41001, 2
41002, 2
41003, 2
41006, 2
41008, 2
41010, 2
41011, 1
41012, 2
41013, 1
41016, 2
41018, 2
41020, 2
41021, 2
41022, 1
41023, 2
41025, 2
41026, 1
41027, 2
41028, 1
41031, 2
41032, 1
41033, 1
41034, 2
41036, 2
41037, 1
41038, 1
41039, 1
41041, 2
41043, 2
41044, 2
41045, 2
41051, 1
41054, 1
41058, 1
41059, 2
41060, 2
41062, 1
41063, 2
41064, 1
41066, 2
41067, 1
41069, 1
41070, 1
41072, 2
41073, 2
41074, 2
41075, 2
41077, 2
41085, 1
41086, 1
41089, 1
41091, 1
41092, 1
41093, 1
41095, 1
41096, 2
41097, 1
41101, 1
41102, 1
41103, 1
41106, 1
41109, 1
41110, 2
41111, 1
41114, 1
41115, 1
41118, 2
41120, 2
41121, 2
41125, 2
41126, 1
41130, 2
41131, 2
41132, 2
41133, 2
41134, 1
41139, 2
41140, 2
41143, 1
41144, 1
41145, 1
41148, 2
41151, 1
41152, 2
41154, 1
41155, 2
41159, 2
41160, 1
41161, 1
41164, 2
41166, 2
41167, 2
41168, 1
41169, 2
41170, 1
41171, 2
41174, 2
41177, 1
41179, 1
41180, 2
41184, 2
41187, 1
41190, 2
41195, 2
41197, 1
41200, 1
41204, 2
41205, 2
41206, 1
41207, 2
41210, 1
41211, 1
41212, 2
41215, 1
41217, 2
41218, 1
41219, 2
41220, 2
41224, 1
41226, 2
41229, 1
41230, 2
41233, 1
41234, 2
41235, 2
41236, 2
41238, 2
41239, 1
41241, 2
41242, 2
41243, 2
41246, 1
41247, 2
41249, 1
41251, 2
41252, 1
41255, 1
41257, 1
41258, 2
41259, 2
41260, 2
41265, 2
41266, 2
41267, 1
41268, 1
41270, 2
41272, 1
41273, 2
41274, 2
41275, 2
41276, 1
41279, 1
41280, 1
41284, 2
41286, 2
41288, 1
41291, 2
41293, 1
41296, 1
41297, 1
41298, 1
41299, 2
41300, 2
41302, 2
41305, 1
41309, 2
41310, 2
41311, 1
41312, 1
41316, 2
41320, 1
41322, 1
41323, 2
41325, 1
41326, 1
41328, 1
41331, 1
41332, 1
41333, 2
41335, 2
41336, 2
41339, 2
41340, 2
41342, 1
41343, 2
41344, 1
41347, 1
41349, 1
41351, 1
41354, 1
41359, 2
41361, 1
41362, 1
41363, 2
41364, 1
41367, 1
41370, 2
41371, 2
41374, 1
41377, 1
41379, 1
41380, 2
41381, 2
41383, 2
41390, 1
41391, 1
41393, 2
41395, 2
41397, 2
41399, 2
41400, 1
41401, 1
41403, 1
41408, 1
41409, 1
41410, 2
41411, 1
41412, 1
41413, 1
41416, 2
41417, 1
41419, 2
41422, 2
41423, 1
41424, 2
41426, 1
41427, 2
41430, 2
41431, 2
41432, 2
41435, 1
41436, 2
41439, 1
41441, 2
41442, 1
41446, 2
41449, 1
41450, 2
41451, 2
41452, 2
41454, 1
41456, 1
41462, 2
41465, 1
41468, 1
41469, 2
41470, 1
41471, 2
41473, 2
41474, 2
41476, 1
41478, 1
41485, 1
41491, 1
41492, 1
41495, 2
41498, 1
41499, 2
41501, 2
41502, 2
41503, 1
41509, 1
41512, 1
41514, 2
41515, 1
41517, 2
41518, 2
41524, 1
41526, 2
41527, 1
41529, 2
41537, 1
41538, 1
41539, 2
41542, 2
41543, 1
41544, 2
41547, 2
41555, 1
41556, 2
41558, 1
41559, 1
41560, 2
41563, 1
41564, 2
41565, 1
41566, 1
41569, 2
41571, 2
41572, 1
41573, 1
41579, 1
41580, 1
41581, 1
41582, 1
41588, 2
41589, 2
41590, 1
41593, 1
41594, 2
41596, 1
41597, 2
41598, 2
41599, 2
41600, 2
41601, 2
41603, 2
41604, 2
41606, 1
41609, 1
41610, 2
41613, 2
41614, 2
41616, 2
41617, 1
41619, 2
41621, 2
41623, 1
41624, 1
41625, 2
41628, 2
41630, 1
41631, 1
41632, 1
41635, 2
41639, 1
41641, 1
41644, 2
41646, 2
41647, 2
41648, 1
41650, 2
41655, 2
41657, 2
41660, 1
41663, 2
41664, 1
41667, 1
41668, 1
41670, 1
41672, 1
41673, 2
41674, 1
41675, 1
41679, 2
41681, 2
41684, 2
41687, 1
41692, 2
41694, 1
41695, 2
41700, 1
41702, 2
41703, 2
41705, 1
41707, 1
41710, 2
41714, 2
41715, 2
41716, 1
41717, 1
41718, 2
41724, 2
41725, 1
41727, 1
41728, 2
41730, 2
41733, 2
41738, 2
41740, 2
41745, 1
41746, 1
41747, 2
41748, 1
41751, 2
41752, 1
41754, 2
41755, 1
41757, 2
41760, 2
41763, 1
41766, 1
41769, 2
41770, 2
41771, 2
41772, 1
41773, 1
41774, 2
41775, 2
41777, 1
41779, 2
41780, 2
41783, 1
41784, 2
41786, 2
41789, 1
41790, 1
41794, 2
41795, 2
41797, 2
41798, 2
41799, 2
41800, 1
41801, 1
41805, 2
41810, 1
41814, 1
41816, 1
41818, 2
41819, 1
41823, 2
41826, 2
41832, 2
41833, 1
41839, 1
41840, 2
41841, 1
41842, 1
41844, 2
41846, 1
41847, 2
41849, 1
41852, 2
41853, 2
41854, 1
41859, 1
41860, 2
41861, 2
41862, 2
41865, 2
41866, 2
41869, 2
41870, 1
41871, 2
41872, 2
41873, 2
41877, 2
41879, 2
41880, 1
41884, 2
41885, 1
41886, 1
41887, 1
41888, 2
41891, 1
41892, 1
41896, 2
41897, 2
41898, 2
41902, 2
41906, 1
41907, 1
41911, 2
41913, 1
41915, 2
41916, 2
41922, 1
41925, 1
41926, 1
41927, 1
41928, 2
41929, 2
41933, 1
41938, 2
41940, 2
41944, 1
41946, 1
41949, 2
41950, 1
41953, 1
41955, 1
41958, 2
41962, 2
41964, 2
41965, 2
41968, 1
41969, 2
41970, 1
41976, 2
41977, 1
41978, 2
41980, 1
41981, 2
41982, 2
41984, 2
41986, 1
41990, 1
41992, 2
41995, 1
41999, 1
42002, 2
42003, 2
42006, 2
42007, 2
42008, 2
42010, 2
42011, 1
42012, 1
42017, 1
42018, 2
42019, 2
42023, 2
42024, 1
42026, 1
42028, 1
42030, 2
42034, 2
42038, 1
42040, 1
42041, 2
42044, 2
42046, 2
42047, 2
42049, 2
42050, 1
42051, 2
42052, 1
42053, 2
42056, 2
42058, 2
42059, 2
42060, 2
42061, 2
42064, 1
42065, 1
42066, 2
42068, 1
42069, 2
42070, 2
42071, 1
42072, 2
42075, 2
42077, 2
42078, 1
42081, 1
42084, 1
42085, 2
42086, 2
42087, 1
42089, 1
42091, 2
42092, 1
42093, 2
42094, 1
42095, 1
42096, 2
42097, 1
42099, 1
42100, 1
42101, 2
42102, 1
42103, 1
42106, 1
42108, 1
42109, 1
42110, 1
42116, 2
42117, 2
42118, 1
42119, 1
42120, 1
42122, 2
42125, 1
42130, 1
42131, 1
42132, 2
42138, 1
42139, 2
42140, 1
42141, 2
42143, 1
42144, 1
42145, 1
42146, 1
42147, 1
42150, 1
42154, 1
42155, 1
42156, 2
42157, 1
42158, 2
42160, 1
42162, 1
42163, 1
42164, 1
42166, 1
42167, 1
42170, 2
42171, 2
42175, 1
42176, 2
42177, 1
42178, 2
42181, 2
42182, 2
42186, 1
42187, 2
42188, 1
42191, 2
42194, 2
42196, 2
42197, 1
42198, 2
42203, 1
42204, 2
42207, 1
42208, 2
42210, 1
42211, 1
42217, 1
42219, 2
42220, 1
42221, 2
42222, 2
42228, 2
42230, 1
42231, 2
42232, 1
42234, 2
42235, 1
42236, 2
42237, 1
42238, 2
42240, 1
42241, 2
42242, 2
42243, 1
42244, 1
42246, 1
42250, 2
42251, 1
42252, 2
42253, 1
42254, 2
42260, 1
42261, 2
42263, 2
42269, 1
42270, 2
42272, 2
42273, 1
42274, 2
42276, 2
42277, 2
42278, 2
42279, 2
42280, 2
42282, 1
42284, 1
42285, 1
42287, 2
42288, 1
42292, 2
42296, 2
42298, 1
42299, 2
42301, 1
42302, 2
42304, 1
42305, 2
42307, 2
42308, 2
42309, 1
42312, 1
42314, 2
42316, 2
42318, 1
42319, 2
42321, 2
42322, 1
42323, 1
42324, 1
42326, 2
42327, 2
42328, 2
42331, 1
42335, 1
42339, 1
42341, 2
42345, 2
42347, 2
42348, 1
42349, 1
42351, 2
42352, 2
42355, 1
42356, 2
42357, 2
42358, 1
42359, 2
42360, 2
42361, 1
42363, 2
42365, 2
42366, 2
42367, 2
42370, 2
42373, 2
42374, 1
42375, 1
42381, 2
42384, 1
42385, 1
42389, 2
42390, 2
42392, 2
42396, 1
42398, 2
42399, 1
42400, 1
42401, 2
42402, 1
42403, 2
42405, 1
42409, 1
42410, 2
42413, 2
42417, 2
42421, 1
42423, 1
42424, 2
42426, 1
42428, 2
42431, 1
42434, 2
42435, 2
42436, 2
42438, 1
42439, 2
42440, 2
42441, 2
42442, 2
42445, 1
42446, 1
42450, 2
42452, 2
42454, 2
42455, 1
42457, 1
42458, 1
42467, 2
42469, 2
42471, 1
42473, 1
42475, 2
42476, 2
42477, 1
42480, 1
42483, 2
42484, 1
42488, 1
42491, 1
42492, 1
42493, 2
42495, 1
42496, 2
42497, 1
42498, 2
42501, 1
42505, 1
42509, 2
42511, 2
42513, 1
42515, 1
42516, 2
42517, 2
42519, 2
42520, 2
42523, 2
42525, 2
42527, 1
42528, 2
42529, 2
42530, 2
42531, 1
42532, 2
42533, 1
42534, 2
42535, 2
42536, 2
42537, 1
42538, 1
42540, 1
42541, 2
42544, 1
42550, 2
42551, 2
42552, 1
42553, 1
42554, 2
42557, 1
42558, 2
42561, 1
42563, 1
42565, 1
42566, 1
42567, 2
42568, 2
42570, 2
42572, 1
42574, 2
42577, 1
42579, 1
42580, 1
42581, 1
42582, 1
42583, 2
42584, 2
42585, 2
42587, 1
42589, 2
42593, 1
42594, 1
42597, 2
42603, 2
42609, 2
42610, 2
42611, 2
42612, 2
42613, 2
42618, 1
42619, 2
42621, 1
42622, 2
42627, 2
42628, 1
42631, 2
42635, 2
42636, 2
42642, 1
42644, 2
42645, 2
42647, 1
42651, 1
42653, 1
42656, 1
42657, 2
42661, 2
42663, 1
42664, 1
42666, 1
42668, 1
42669, 2
42670, 1
42671, 1
42673, 2
42675, 1
42677, 2
42684, 2
42685, 2
42689, 2
42694, 1
42695, 1
42696, 1
42698, 2
42700, 2
42702, 1
42705, 2
42706, 1
42707, 1
42708, 2
42709, 1
42710, 2
42715, 1
42720, 2
42721, 1
42722, 1
42724, 2
42726, 2
42728, 2
42732, 1
42733, 1
42734, 1
42738, 2
42740, 2
42742, 1
42743, 2
42745, 2
42747, 2
42748, 1
42749, 2
42752, 2
42753, 1
42755, 2
42756, 2
42759, 1
42760, 2
42761, 2
42763, 2
42764, 1
42765, 2
42769, 2
42770, 2
42777, 1
42779, 1
42780, 2
42781, 2
42785, 2
42786, 1
42787, 2
42788, 1
42789, 1
42790, 1
42792, 2
42794, 2
42795, 2
42797, 2
42798, 1
42799, 1
42800, 1
42801, 1
42802, 1
42804, 1
42805, 2
42806, 2
42808, 1
42810, 1
42811, 1
42812, 2
42813, 2
42814, 2
42815, 1
42817, 2
42819, 1
42821, 1
42825, 1
42827, 2
42828, 1
42831, 1
42832, 2
42833, 1
42836, 1
42837, 1
42840, 1
